Sentence #,Word,POS,Tag
,story,0,O
,is,0,O
,``,0,O
,slow,0,O
,and,0,O
,steady,0,O
,wins,0,O
,the,0,O
,race,0,O
,.,0,O
,'',0,O
Sentence: 1,A,0,O
,young,0,O
,villager,0,B-per
,discovers,0,O
,an,0,O
,old,0,O
,hermit,0,B-per
,living,0,O
,on,0,O
,the,0,O
,outskirts,0,O
,of,0,O
,their,0,O
,village,0,O
,.,0,O
Sentence: 2,Despite,0,O
,initial,0,O
,fear,0,O
,and,0,O
,suspicion,0,O
,",",0,O
,they,0,O
,become,0,O
,curious,0,O
,about,0,O
,the,0,O
,hermit,0,B-per
,'s,0,O
,way,0,O
,of,0,O
,life,0,O
,and,0,O
,seek,0,O
,to,0,O
,learn,0,O
,more,0,O
,about,0,O
,them,0,O
,.,0,O
Sentence: 3,Through,0,O
,their,0,O
,interactions,0,O
,",",0,O
,the,0,O
,young,0,O
,villager,0,B-per
,learns,0,O
,valuable,0,O
,lessons,0,O
,about,0,O
,the,0,O
,importance,0,O
,of,0,O
,self-reflection,0,O
,and,0,O
,mindfulness,0,O
,.,0,O
Sentence: 1,A,0,O
,Dog,0,B-per
,looking,0,O
,out,0,O
,for,0,O
,its,0,O
,afternoon,0,O
,nap,0,O
,jumped,0,O
,into,0,O
,the,0,O
,Manger,0,O
,of,0,O
,an,0,O
,Ox,0,B-per
,and,0,O
,lay,0,O
,there,0,O
,cosily,0,O
,upon,0,O
,the,0,O
,straw,0,O
,.,0,O
Sentence: 2,But,0,O
,soon,0,O
,the,0,O
,Ox,0,B-per
,",",0,O
,returning,0,O
,from,0,O
,its,0,O
,afternoon,0,O
,work,0,O
,",",0,O
,came,0,O
,up,0,O
,to,0,O
,the,0,O
,Manger,0,O
,and,0,O
,wanted,0,O
,to,0,O
,eat,0,O
,some,0,O
,of,0,O
,the,0,O
,straw,0,O
,.,0,O
Sentence: 3,The,0,O
,Dog,0,B-per
,in,0,O
,a,0,O
,rage,0,O
,",",0,O
,being,0,O
,awakened,0,O
,from,0,O
,its,0,O
,slumber,0,O
,",",0,O
,stood,0,O
,up,0,O
,and,0,O
,barked,0,O
,at,0,O
,the,0,O
,Ox,0,B-per
,",",0,O
,and,0,O
,whenever,0,O
,it,0,O
,came,0,O
,near,0,O
,attempted,0,O
,to,0,O
,bite,0,O
,it,0,O
,.,0,O
Sentence: 4,At,0,O
,last,0,O
,the,0,O
,Ox,0,B-per
,had,0,O
,to,0,O
,give,0,O
,up,0,O
,the,0,O
,hope,0,O
,of,0,O
,getting,0,O
,at,0,O
,the,0,O
,straw,0,O
,",",0,O
,and,0,O
,went,0,O
,away,0,O
,muttering,0,O
,:,0,O
,“,0,O
,Ah,0,O
,",",0,O
,people,0,O
,often,0,O
,grudge,0,O
,others,0,O
,what,0,O
,they,0,O
,can,0,O
,not,0,O
,enjoy,0,O
,themselves,0,O
,.,0,O
,”,0,O
Sentence: 1,A,0,O
,WOMAN,0,B-per
,possessed,0,O
,a,0,O
,Hen,0,B-per
,that,0,O
,gave,0,O
,her,0,O
,an,0,O
,egg,0,O
,every,0,O
,day,0,O
,.,0,O
Sentence: 2,She,0,O
,often,0,O
,pondered,0,O
,how,0,O
,she,0,O
,might,0,O
,obtain,0,O
,two,0,O
,eggs,0,O
,daily,0,O
,instead,0,O
,of,0,O
,one,0,O
,",",0,O
,and,0,O
,at,0,O
,last,0,O
,",",0,O
,to,0,O
,gain,0,O
,her,0,O
,purpose,0,O
,",",0,O
,determined,0,O
,to,0,O
,give,0,O
,the,0,O
,Hen,0,B-per
,a,0,O
,double,0,O
,allowance,0,O
,of,0,O
,barley,0,O
,.,0,O
Sentence: 3,From,0,O
,that,0,O
,day,0,O
,the,0,O
,Hen,0,B-per
,became,0,O
,fat,0,O
,and,0,O
,sleek,0,O
,",",0,O
,and,0,O
,never,0,O
,once,0,O
,laid,0,O
,another,0,O
,egg,0,O
,.,0,O
Sentence: 1,A,0,O
,MULE,0,B-per
,",",0,O
,frolicsome,0,O
,from,0,O
,lack,0,O
,of,0,O
,work,0,O
,and,0,O
,from,0,O
,too,0,O
,much,0,O
,corn,0,O
,",",0,O
,galloped,0,O
,about,0,O
,in,0,O
,a,0,O
,very,0,O
,extravagant,0,O
,manner,0,O
,",",0,O
,and,0,O
,said,0,O
,to,0,O
,himself,0,O
,:,0,O
,“,0,O
,My,0,O
,father,0,O
,surely,0,O
,was,0,O
,a,0,O
,high-mettled,0,O
,racer,0,O
,",",0,O
,and,0,O
,I,0,O
,am,0,O
,his,0,O
,own,0,O
,child,0,O
,in,0,O
,speed,0,O
,and,0,O
,spirit.,0,O
,”,0,O
,On,0,O
,the,0,O
,next,0,O
,day,0,O
,",",0,O
,being,0,O
,driven,0,O
,a,0,O
,long,0,O
,journey,0,O
,",",0,O
,and,0,O
,feeling,0,O
,very,0,O
,wearied,0,O
,",",0,O
,he,0,O
,exclaimed,0,O
,in,0,O
,a,0,O
,disconsolate,0,O
,tone,0,O
,:,0,O
,“,0,O
,I,0,O
,must,0,O
,have,0,O
,made,0,O
,a,0,O
,mistake,0,O
,;,0,O
,my,0,O
,father,0,O
,",",0,O
,after,0,O
,all,0,O
,",",0,O
,could,0,O
,have,0,O
,been,0,O
,only,0,O
,an,0,O
,ass,0,O
,.,0,O
,”,0,O
Sentence: 1,A,0,O
,STAG,0,B-per
,overpowered,0,O
,by,0,O
,heat,0,O
,came,0,O
,to,0,O
,a,0,O
,spring,0,O
,to,0,O
,drink,0,O
,.,0,O
Sentence: 2,Seeing,0,O
,his,0,O
,own,0,O
,shadow,0,O
,reflected,0,O
,in,0,O
,the,0,O
,water,0,O
,",",0,O
,he,0,O
,greatly,0,O
,admired,0,O
,the,0,O
,size,0,O
,and,0,O
,variety,0,O
,of,0,O
,his,0,O
,horns,0,O
,",",0,O
,but,0,O
,felt,0,O
,angry,0,O
,with,0,O
,himself,0,O
,for,0,O
,having,0,O
,such,0,O
,slender,0,O
,and,0,O
,weak,0,O
,feet,0,O
,.,0,O
Sentence: 3,While,0,O
,he,0,O
,was,0,O
,thus,0,O
,contemplating,0,O
,himself,0,O
,",",0,O
,a,0,O
,Lion,0,B-per
,appeared,0,O
,at,0,O
,the,0,O
,pool,0,O
,and,0,O
,crouched,0,O
,to,0,O
,spring,0,O
,upon,0,O
,him,0,O
,.,0,O
Sentence: 4,The,0,O
,Stag,0,B-per
,immediately,0,O
,took,0,O
,to,0,O
,flight,0,O
,",",0,O
,and,0,O
,exerting,0,O
,his,0,O
,utmost,0,O
,speed,0,O
,",",0,O
,as,0,O
,long,0,O
,as,0,O
,the,0,O
,plain,0,O
,was,0,O
,smooth,0,O
,and,0,O
,open,0,O
,kept,0,O
,himself,0,O
,easily,0,O
,at,0,O
,a,0,O
,safe,0,O
,distance,0,O
,from,0,O
,the,0,O
,Lion,0,B-per
,.,0,O
Sentence: 5,But,0,O
,entering,0,O
,a,0,O
,wood,0,O
,he,0,O
,became,0,O
,entangled,0,O
,by,0,O
,his,0,O
,horns,0,O
,",",0,O
,and,0,O
,the,0,O
,Lion,0,B-per
,quickly,0,O
,came,0,O
,up,0,O
,to,0,O
,him,0,O
,and,0,O
,caught,0,O
,him,0,O
,.,0,O
Sentence: 6,When,0,O
,too,0,O
,late,0,O
,",",0,O
,he,0,O
,thus,0,O
,reproached,0,O
,himself,0,O
,:,0,O
,“,0,O
,Woe,0,O
,is,0,O
,me,0,O
,!,0,O
Sentence: 7,How,0,O
,I,0,O
,have,0,O
,deceived,0,O
,myself,0,O
,!,0,O
Sentence: 8,These,0,O
,feet,0,O
,which,0,O
,would,0,O
,have,0,O
,saved,0,O
,me,0,O
,I,0,O
,despised,0,O
,",",0,O
,and,0,O
,I,0,O
,gloried,0,O
,in,0,O
,these,0,O
,antlers,0,O
,which,0,O
,have,0,O
,proved,0,O
,my,0,O
,destruction.,0,O
,”,0,O
,What,0,O
,is,0,O
,most,0,O
,truly,0,O
,valuable,0,O
,is,0,O
,often,0,O
,underrated,0,O
,.,0,O
Sentence: 1,A,0,O
,CROW,0,B-per
,was,0,O
,jealous,0,O
,of,0,O
,the,0,O
,Raven,0,B-per
,",",0,O
,because,0,O
,he,0,O
,was,0,O
,considered,0,O
,a,0,O
,bird,0,O
,of,0,O
,good,0,O
,omen,0,O
,and,0,O
,always,0,O
,attracted,0,O
,the,0,O
,attention,0,O
,of,0,O
,men,0,O
,",",0,O
,who,0,O
,noted,0,O
,by,0,O
,his,0,O
,flight,0,O
,the,0,O
,good,0,O
,or,0,O
,evil,0,O
,course,0,O
,of,0,O
,future,0,O
,events,0,O
,.,0,O
Sentence: 2,Seeing,0,O
,some,0,O
,travelers,0,B-per
,approaching,0,O
,",",0,O
,the,0,O
,Crow,0,B-per
,flew,0,O
,up,0,O
,into,0,O
,a,0,O
,tree,0,O
,",",0,O
,and,0,O
,perching,0,O
,herself,0,O
,on,0,O
,one,0,O
,of,0,O
,the,0,O
,branches,0,O
,",",0,O
,cawed,0,O
,as,0,O
,loudly,0,O
,as,0,O
,she,0,O
,could,0,O
,.,0,O
Sentence: 3,The,0,O
,travelers,0,B-per
,turned,0,O
,towards,0,O
,the,0,O
,sound,0,O
,and,0,O
,wondered,0,O
,what,0,O
,it,0,O
,foreboded,0,O
,",",0,O
,when,0,O
,one,0,O
,of,0,O
,them,0,O
,said,0,O
,to,0,O
,his,0,O
,companion,0,O
,",",0,O
,“,0,O
,Let,0,O
,us,0,O
,proceed,0,O
,on,0,O
,our,0,O
,journey,0,O
,",",0,O
,my,0,O
,friend,0,O
,",",0,O
,for,0,O
,it,0,O
,is,0,O
,only,0,O
,the,0,O
,caw,0,O
,of,0,O
,a,0,O
,crow,0,B-per
,",",0,O
,and,0,O
,her,0,O
,cry,0,O
,",",0,O
,you,0,O
,know,0,O
,",",0,O
,is,0,O
,no,0,O
,omen.,0,O
,”,0,O
,Those,0,O
,who,0,O
,assume,0,O
,a,0,O
,character,0,O
,which,0,O
,does,0,O
,not,0,O
,belong,0,O
,to,0,O
,them,0,O
,",",0,O
,only,0,O
,make,0,O
,themselves,0,O
,ridiculous,0,O
,.,0,O
Sentence: 1,A,0,O
,LARK,0,B-per
,had,0,O
,made,0,O
,her,0,O
,nest,0,O
,in,0,O
,the,0,O
,early,0,O
,spring,0,O
,on,0,O
,the,0,O
,young,0,O
,green,0,O
,wheat,0,O
,.,0,O
Sentence: 2,The,0,O
,brood,0,B-per
,had,0,O
,almost,0,O
,grown,0,O
,to,0,O
,their,0,O
,full,0,O
,strength,0,O
,and,0,O
,attained,0,O
,the,0,O
,use,0,O
,of,0,O
,their,0,O
,wings,0,O
,and,0,O
,the,0,O
,full,0,O
,plumage,0,O
,of,0,O
,their,0,O
,feathers,0,O
,",",0,O
,when,0,O
,the,0,O
,owner,0,B-per
,of,0,O
,the,0,O
,field,0,O
,",",0,O
,looking,0,O
,over,0,O
,his,0,O
,ripe,0,O
,crop,0,O
,",",0,O
,said,0,O
,",",0,O
,“,0,O
,The,0,O
,time,0,O
,has,0,O
,come,0,O
,when,0,O
,I,0,O
,must,0,O
,ask,0,O
,all,0,O
,my,0,O
,neighbors,0,O
,to,0,O
,help,0,O
,me,0,O
,with,0,O
,my,0,O
,harvest.,0,O
,”,0,O
,One,0,O
,of,0,O
,the,0,O
,young,0,O
,Larks,0,O
,heard,0,O
,his,0,O
,speech,0,O
,and,0,O
,related,0,O
,it,0,O
,to,0,O
,his,0,O
,mother,0,O
,",",0,O
,inquiring,0,O
,of,0,O
,her,0,O
,to,0,O
,what,0,O
,place,0,O
,they,0,O
,should,0,O
,move,0,O
,for,0,O
,safety,0,O
,.,0,O
Sentence: 3,“,0,O
,There,0,O
,is,0,O
,no,0,O
,occasion,0,O
,to,0,O
,move,0,O
,yet,0,O
,",",0,O
,my,0,O
,son,0,O
,",",0,O
,”,0,O
,she,0,O
,replied,0,O
,;,0,O
,“,0,O
,the,0,O
,man,0,O
,who,0,O
,only,0,O
,sends,0,O
,to,0,O
,his,0,O
,friends,0,O
,to,0,O
,help,0,O
,him,0,O
,with,0,O
,his,0,O
,harvest,0,O
,is,0,O
,not,0,O
,really,0,O
,in,0,O
,earnest.,0,O
,”,0,O
,The,0,O
,owner,0,B-per
,of,0,O
,the,0,O
,field,0,O
,came,0,O
,again,0,O
,a,0,O
,few,0,O
,days,0,O
,later,0,O
,and,0,O
,saw,0,O
,the,0,O
,wheat,0,O
,shedding,0,O
,the,0,O
,grain,0,O
,from,0,O
,excess,0,O
,of,0,O
,ripeness,0,O
,.,0,O
Sentence: 4,He,0,O
,said,0,O
,",",0,O
,“,0,O
,I,0,O
,will,0,O
,come,0,O
,myself,0,O
,tomorrow,0,O
,with,0,O
,my,0,O
,laborers,0,O
,",",0,O
,and,0,O
,with,0,O
,as,0,O
,many,0,O
,reapers,0,O
,as,0,O
,I,0,O
,can,0,O
,hire,0,O
,",",0,O
,and,0,O
,will,0,O
,get,0,O
,in,0,O
,the,0,O
,harvest.,0,O
,”,0,O
,The,0,O
,Lark,0,B-per
,on,0,O
,hearing,0,O
,these,0,O
,words,0,O
,said,0,O
,to,0,O
,her,0,O
,brood,0,B-per
,",",0,O
,“,0,O
,It,0,O
,is,0,O
,time,0,O
,now,0,O
,to,0,O
,be,0,O
,off,0,O
,",",0,O
,my,0,O
,little,0,O
,ones,0,O
,",",0,O
,for,0,O
,the,0,O
,man,0,O
,is,0,O
,in,0,O
,earnest,0,O
,this,0,O
,time,0,O
,;,0,O
,he,0,O
,no,0,O
,longer,0,O
,trusts,0,O
,his,0,O
,friends,0,O
,",",0,O
,but,0,O
,will,0,O
,reap,0,O
,the,0,O
,field,0,O
,himself.,0,O
,”,0,O
,Self-help,0,O
,is,0,O
,the,0,O
,best,0,O
,help,0,O
,.,0,O
Sentence: 1,ALL,0,O
,the,0,O
,Goods,0,B-per
,were,0,O
,once,0,O
,driven,0,O
,out,0,O
,by,0,O
,the,0,O
,Ills,0,B-per
,from,0,O
,that,0,O
,common,0,O
,share,0,O
,which,0,O
,they,0,O
,each,0,O
,had,0,O
,in,0,O
,the,0,O
,affairs,0,O
,of,0,O
,mankind,0,O
,;,0,O
,for,0,O
,the,0,O
,Ills,0,B-per
,by,0,O
,reason,0,O
,of,0,O
,their,0,O
,numbers,0,O
,had,0,O
,prevailed,0,O
,to,0,O
,possess,0,O
,the,0,O
,earth,0,O
,.,0,O
Sentence: 2,The,0,O
,Goods,0,B-per
,wafted,0,O
,themselves,0,O
,to,0,O
,heaven,0,O
,and,0,O
,asked,0,O
,for,0,O
,a,0,O
,righteous,0,O
,vengeance,0,O
,on,0,O
,their,0,O
,persecutors,0,O
,.,0,O
Sentence: 3,They,0,O
,entreated,0,O
,Jupiter,0,B-per
,that,0,O
,they,0,O
,might,0,O
,no,0,O
,longer,0,O
,be,0,O
,associated,0,O
,with,0,O
,the,0,O
,Ills,0,B-per
,",",0,O
,as,0,O
,they,0,O
,had,0,O
,nothing,0,O
,in,0,O
,common,0,O
,and,0,O
,could,0,O
,not,0,O
,live,0,O
,together,0,O
,",",0,O
,but,0,O
,were,0,O
,engaged,0,O
,in,0,O
,unceasing,0,O
,warfare,0,O
,;,0,O
,and,0,O
,that,0,O
,an,0,O
,indissoluble,0,O
,law,0,O
,might,0,O
,be,0,O
,laid,0,O
,down,0,O
,for,0,O
,their,0,O
,future,0,O
,protection,0,O
,.,0,O
Sentence: 4,Jupiter,0,B-per
,granted,0,O
,their,0,O
,request,0,O
,and,0,O
,decreed,0,O
,that,0,O
,henceforth,0,O
,the,0,O
,Ills,0,B-per
,should,0,O
,visit,0,O
,the,0,O
,earth,0,O
,in,0,O
,company,0,O
,with,0,O
,each,0,O
,other,0,O
,",",0,O
,but,0,O
,that,0,O
,the,0,O
,Goods,0,B-per
,should,0,O
,one,0,O
,by,0,O
,one,0,O
,enter,0,O
,the,0,O
,habitations,0,O
,of,0,O
,men,0,O
,.,0,O
Sentence: 5,Hence,0,O
,it,0,O
,arises,0,O
,that,0,O
,Ills,0,B-per
,abound,0,O
,",",0,O
,for,0,O
,they,0,O
,come,0,O
,not,0,O
,one,0,O
,by,0,O
,one,0,O
,",",0,O
,but,0,O
,in,0,O
,troops,0,O
,",",0,O
,and,0,O
,by,0,O
,no,0,O
,means,0,O
,singly,0,O
,:,0,O
,while,0,O
,the,0,O
,Goods,0,B-per
,proceed,0,O
,from,0,O
,Jupiter,0,B-per
,",",0,O
,and,0,O
,are,0,O
,given,0,O
,",",0,O
,not,0,O
,alike,0,O
,to,0,O
,all,0,O
,",",0,O
,but,0,O
,singly,0,O
,",",0,O
,and,0,O
,separately,0,O
,;,0,O
,and,0,O
,one,0,O
,by,0,O
,one,0,O
,to,0,O
,those,0,O
,who,0,O
,are,0,O
,able,0,O
,to,0,O
,discern,0,O
,them,0,O
,.,0,O
Sentence: 1,A,0,O
,BOY,0,B-per
,stole,0,O
,a,0,O
,lesson-book,0,O
,from,0,O
,one,0,O
,of,0,O
,his,0,O
,schoolfellows,0,O
,and,0,O
,took,0,O
,it,0,O
,home,0,O
,to,0,O
,his,0,O
,Mother,0,B-per
,.,0,O
Sentence: 2,She,0,O
,not,0,O
,only,0,O
,abstained,0,O
,from,0,O
,beating,0,O
,him,0,O
,",",0,O
,but,0,O
,encouraged,0,O
,him,0,O
,.,0,O
Sentence: 3,He,0,O
,next,0,O
,time,0,O
,stole,0,O
,a,0,O
,cloak,0,O
,and,0,O
,brought,0,O
,it,0,O
,to,0,O
,her,0,O
,",",0,O
,and,0,O
,she,0,O
,again,0,O
,commended,0,O
,him,0,O
,.,0,O
Sentence: 4,The,0,O
,Youth,0,O
,",",0,O
,advanced,0,O
,to,0,O
,adulthood,0,O
,",",0,O
,proceeded,0,O
,to,0,O
,steal,0,O
,things,0,O
,of,0,O
,still,0,O
,greater,0,O
,value,0,O
,.,0,O
Sentence: 5,At,0,O
,last,0,O
,he,0,O
,was,0,O
,caught,0,O
,in,0,O
,the,0,O
,very,0,O
,act,0,O
,",",0,O
,and,0,O
,having,0,O
,his,0,O
,hands,0,O
,bound,0,O
,behind,0,O
,him,0,O
,",",0,O
,was,0,O
,led,0,O
,away,0,O
,to,0,O
,the,0,O
,place,0,O
,of,0,O
,public,0,O
,execution,0,O
,.,0,O
Sentence: 6,His,0,O
,Mother,0,B-per
,followed,0,O
,in,0,O
,the,0,O
,crowd,0,O
,and,0,O
,violently,0,O
,beat,0,O
,her,0,O
,breast,0,O
,in,0,O
,sorrow,0,O
,",",0,O
,whereupon,0,O
,the,0,O
,young,0,O
,man,0,O
,said,0,O
,",",0,O
,“,0,O
,I,0,O
,wish,0,O
,to,0,O
,say,0,O
,something,0,O
,to,0,O
,my,0,O
,Mother,0,B-per
,in,0,O
,her,0,O
,ear.,0,O
,”,0,O
,She,0,O
,came,0,O
,close,0,O
,to,0,O
,him,0,O
,",",0,O
,and,0,O
,he,0,O
,quickly,0,O
,seized,0,O
,her,0,O
,ear,0,O
,with,0,O
,his,0,O
,teeth,0,O
,and,0,O
,bit,0,O
,it,0,O
,off,0,O
,.,0,O
Sentence: 7,The,0,O
,Mother,0,B-per
,upbraided,0,O
,him,0,O
,as,0,O
,an,0,O
,unnatural,0,O
,child,0,O
,",",0,O
,whereon,0,O
,he,0,O
,replied,0,O
,",",0,O
,“,0,O
,Ah,0,O
,!,0,O
Sentence: 8,if,0,O
,you,0,O
,had,0,O
,beaten,0,O
,me,0,O
,when,0,O
,I,0,O
,first,0,O
,stole,0,O
,and,0,O
,brought,0,O
,to,0,O
,you,0,O
,that,0,O
,lesson-book,0,O
,",",0,O
,I,0,O
,should,0,O
,not,0,O
,have,0,O
,come,0,O
,to,0,O
,this,0,O
,",",0,O
,nor,0,O
,have,0,O
,been,0,O
,thus,0,O
,led,0,O
,to,0,O
,a,0,O
,disgraceful,0,O
,death,0,O
,.,0,O
,”,0,O
Sentence: 1,A,0,O
,MILLER,0,B-per
,and,0,O
,his,0,O
,son,0,B-per
,were,0,O
,driving,0,O
,their,0,O
,Ass,0,O
,to,0,O
,a,0,O
,neighboring,0,O
,fair,0,O
,to,0,O
,sell,0,O
,him,0,O
,.,0,O
Sentence: 2,They,0,O
,had,0,O
,not,0,O
,gone,0,O
,far,0,O
,when,0,O
,they,0,O
,met,0,O
,with,0,O
,a,0,O
,troop,0,B-per
,of,0,B-per
,women,0,B-per
,collected,0,O
,round,0,O
,a,0,O
,well,0,O
,",",0,O
,talking,0,O
,and,0,O
,laughing,0,O
,.,0,O
Sentence: 3,“,0,O
,Look,0,O
,there,0,O
,",",0,O
,”,0,O
,cried,0,O
,one,0,O
,of,0,B-per
,them,0,O
,",",0,O
,“,0,O
,did,0,O
,you,0,O
,ever,0,O
,see,0,O
,such,0,O
,fellows,0,O
,",",0,O
,to,0,O
,be,0,O
,trudging,0,O
,along,0,O
,the,0,O
,road,0,O
,on,0,O
,foot,0,O
,when,0,O
,they,0,O
,might,0,O
,ride,0,O
,?,0,O
,”,0,O
,The,0,O
,old,0,O
,man,0,O
,hearing,0,O
,this,0,O
,",",0,O
,quickly,0,O
,made,0,O
,his,0,O
,son,0,B-per
,mount,0,O
,the,0,O
,Ass,0,O
,",",0,O
,and,0,O
,continued,0,O
,to,0,O
,walk,0,O
,along,0,O
,merrily,0,O
,by,0,O
,his,0,O
,side,0,O
,.,0,O
Sentence: 4,Presently,0,O
,they,0,O
,came,0,O
,up,0,O
,to,0,O
,a,0,O
,group,0,B-per
,of,0,B-per
,old,0,O
,men,0,B-per
,in,0,O
,earnest,0,O
,debate,0,O
,.,0,O
Sentence: 5,“,0,O
,There,0,O
,",",0,O
,”,0,O
,said,0,O
,one,0,O
,of,0,B-per
,them,0,O
,",",0,O
,“,0,O
,it,0,O
,proves,0,O
,what,0,O
,I,0,O
,was,0,O
,a-saying,0,O
,.,0,O
Sentence: 6,What,0,O
,respect,0,O
,is,0,O
,shown,0,O
,to,0,O
,old,0,O
,age,0,O
,in,0,O
,these,0,O
,days,0,O
,?,0,O
Sentence: 7,Do,0,O
,you,0,O
,see,0,O
,that,0,O
,idle,0,O
,lad,0,O
,riding,0,O
,while,0,O
,his,0,O
,old,0,O
,father,0,O
,has,0,O
,to,0,O
,walk,0,O
,?,0,O
Sentence: 8,Get,0,O
,down,0,O
,",",0,O
,you,0,O
,young,0,O
,scapegrace,0,O
,",",0,O
,and,0,O
,let,0,O
,the,0,O
,old,0,O
,man,0,O
,rest,0,O
,his,0,O
,weary,0,O
,limbs.,0,O
,”,0,O
,Upon,0,O
,this,0,O
,the,0,O
,old,0,O
,man,0,O
,made,0,O
,his,0,O
,son,0,B-per
,dismount,0,O
,",",0,O
,and,0,O
,got,0,O
,up,0,O
,himself,0,O
,.,0,O
Sentence: 9,In,0,O
,this,0,O
,manner,0,O
,they,0,O
,had,0,O
,not,0,O
,proceeded,0,O
,far,0,O
,when,0,O
,they,0,O
,met,0,O
,a,0,O
,company,0,O
,of,0,B-per
,women,0,B-per
,and,0,O
,children,0,O
,:,0,O
,“,0,O
,Why,0,O
,",",0,O
,you,0,O
,lazy,0,O
,old,0,O
,fellow,0,O
,",",0,O
,”,0,O
,cried,0,O
,several,0,O
,tongues,0,O
,at,0,O
,once,0,O
,",",0,O
,“,0,O
,how,0,O
,can,0,O
,you,0,O
,ride,0,O
,upon,0,O
,the,0,O
,beast,0,O
,",",0,O
,while,0,O
,that,0,O
,poor,0,O
,little,0,O
,lad,0,O
,there,0,O
,can,0,O
,hardly,0,O
,keep,0,O
,pace,0,O
,by,0,O
,the,0,O
,side,0,O
,of,0,B-per
,you,0,O
,?,0,O
,”,0,O
,The,0,O
,good-natured,0,O
,Miller,0,B-per
,immediately,0,O
,took,0,O
,up,0,O
,his,0,O
,son,0,B-per
,behind,0,O
,him,0,O
,.,0,O
Sentence: 10,They,0,O
,had,0,O
,now,0,O
,almost,0,O
,reached,0,O
,the,0,O
,town,0,O
,.,0,O
Sentence: 11,“,0,O
,Pray,0,O
,",",0,O
,honest,0,O
,friend,0,O
,",",0,O
,”,0,O
,said,0,O
,a,0,O
,citizen,0,B-per
,",",0,O
,“,0,O
,is,0,O
,that,0,O
,Ass,0,O
,your,0,O
,own,0,O
,?,0,O
,”,0,O
,“,0,O
,Yes,0,O
,",",0,O
,”,0,O
,replied,0,O
,the,0,O
,old,0,O
,man,0,O
,.,0,O
Sentence: 12,“,0,O
,O,0,O
,",",0,O
,one,0,O
,would,0,O
,not,0,O
,have,0,O
,thought,0,O
,so,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,other,0,O
,",",0,O
,“,0,O
,by,0,O
,the,0,O
,way,0,O
,you,0,O
,load,0,O
,him,0,O
,.,0,O
Sentence: 13,Why,0,O
,",",0,O
,you,0,O
,two,0,O
,fellows,0,O
,are,0,O
,better,0,O
,able,0,O
,to,0,O
,carry,0,O
,the,0,O
,poor,0,O
,beast,0,O
,than,0,O
,he,0,O
,you.,0,O
,”,0,O
,“,0,O
,Anything,0,O
,to,0,O
,please,0,O
,you,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,old,0,O
,man,0,O
,;,0,O
,“,0,O
,we,0,O
,can,0,O
,but,0,O
,try.,0,O
,”,0,O
,So,0,O
,",",0,O
,alighting,0,O
,with,0,O
,his,0,O
,son,0,B-per
,",",0,O
,they,0,O
,tied,0,O
,the,0,O
,legs,0,O
,of,0,B-per
,the,0,O
,Ass,0,O
,together,0,O
,and,0,O
,with,0,O
,the,0,O
,help,0,O
,of,0,B-per
,a,0,O
,pole,0,O
,endeavored,0,O
,to,0,O
,carry,0,O
,him,0,O
,on,0,O
,their,0,O
,shoulders,0,O
,over,0,O
,a,0,O
,bridge,0,O
,near,0,O
,the,0,O
,entrance,0,O
,to,0,O
,the,0,O
,town,0,O
,.,0,O
Sentence: 14,This,0,O
,entertaining,0,O
,sight,0,O
,brought,0,O
,the,0,O
,people,0,O
,in,0,O
,crowds,0,O
,to,0,O
,laugh,0,O
,at,0,O
,it,0,O
,",",0,O
,till,0,O
,the,0,O
,Ass,0,O
,",",0,O
,not,0,O
,liking,0,O
,the,0,O
,noise,0,O
,nor,0,O
,the,0,O
,strange,0,O
,handling,0,O
,that,0,O
,he,0,O
,was,0,O
,subject,0,O
,to,0,O
,",",0,O
,broke,0,O
,the,0,O
,cords,0,O
,that,0,O
,bound,0,O
,him,0,O
,and,0,O
,",",0,O
,tumbling,0,O
,off,0,O
,the,0,O
,pole,0,O
,",",0,O
,fell,0,O
,into,0,O
,the,0,O
,river,0,O
,.,0,O
Sentence: 15,Upon,0,O
,this,0,O
,",",0,O
,the,0,O
,old,0,O
,man,0,O
,",",0,O
,vexed,0,O
,and,0,O
,ashamed,0,O
,",",0,O
,made,0,O
,the,0,O
,best,0,O
,of,0,B-per
,his,0,O
,way,0,O
,home,0,O
,again,0,O
,",",0,O
,convinced,0,O
,that,0,O
,by,0,O
,endeavoring,0,O
,to,0,O
,please,0,O
,everybody,0,O
,he,0,O
,had,0,O
,pleased,0,O
,nobody,0,O
,",",0,O
,and,0,O
,lost,0,O
,his,0,O
,Ass,0,O
,in,0,O
,the,0,O
,bargain,0,O
,.,0,O
Sentence: 1,Once,0,O
,upon,0,O
,a,0,O
,time,0,O
,",",0,O
,a,0,O
,Lion,0,B-per
,was,0,O
,sleeping,0,O
,in,0,O
,the,0,O
,forest,0,O
,.,0,O
Sentence: 2,A,0,O
,little,0,O
,Mouse,0,B-per
,ran,0,O
,across,0,O
,his,0,O
,paw,0,O
,and,0,O
,woke,0,O
,him,0,O
,up,0,O
,.,0,O
Sentence: 3,The,0,O
,Lion,0,B-per
,was,0,O
,angry,0,O
,and,0,O
,raised,0,O
,his,0,O
,paw,0,O
,to,0,O
,crush,0,O
,the,0,O
,Mouse,0,B-per
,",",0,O
,but,0,O
